UID	11RosaH	12RosaH	14RosaF	16RosaF	17Rosa-	18Rosa-	8RosaH	9RosaH	CAG-14914	CAG-14915	CMP	GMP	Gfi1.Null	Irf8.Null	LSK
Ing5	4.507160349	4.63284983	4.376429311	4.225737653	4.055716264	4.308885057	4.413458688	4.769771739	3.852997588	4.352617299	4.670727054	4.712045449	4.095080492	3.918386234	5.12763328
Inha	0.176322773	0	0	0	0	0	0	0	0	0	0	0.084064265	0	0	2.397802962
Inhba	1.655351829	0.275007047	0.839959587	0.731183242	1.918386234	1.372952098	2.195347598	0.773996325	2.40053793	2.650764559	0.189033824	0.97819563	0.35614381	0.150559677	0
Inhbb	0.22650853	0.464668267	0	0.150559677	0	0	0	0	0	0.111031312	0	0	0	0	0
Inhbc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Inhbe	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Inip	5.682854169	5.552438555	5.411765185	5.576824431	5.34091827	5.501757586	5.703211467	5.493134922	5.603477988	5.56285296	5.323370069	5.363171077	4.974070367	4.94673086	5.657068301
Inmt	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ino80	4.682011391	4.540399306	4.298658316	4.366671916	4.519793486	4.881175155	4.631104282	4.578334949	4.556429415	4.826294245	4.72410452	4.785550552	4.259272487	4.025914699	5.032541697
Ino80b	3.435628594	3.388189537	3.510961919	3.989139007	3.258518925	3.629939409	3.599317794	3.495695163	3.073820233	3.195347598	5.335569006	5.393347551	5.276496666	5.34020618	5.506843099
Ino80c	4.840966704	4.860466259	4.448900951	4.82527683	4.524815928	4.687060688	4.326968712	4.320484678	4.737686761	4.962549023	5.220329955	5.348728154	5.100977648	4.782408565	5.497931652
Ino80d	5.855242251	5.766860144	5.243745235	5.666472569	4.949534933	6.08236197	5.194559886	5.428276414	4.712045449	5.82527683	4.314696526	4.59812696	3.625270489	3.392317423	4.854993017
Ino80dos	3.215678597	2.744161096	1.952333566	2.518535139	2.032100843	3.016139703	1.384049807	2.028569152	1.286881148	3.324810603	2.797012978	2.704871964	2.392317423	3.344828497	2.615887074
Ino80e	5.273888824	5.37920506	5.194165869	5.350143602	5.14363831	5.456477629	5.790772038	5.377123749	5.197708158	5.100557221	6.521050737	6.375734539	6.560409266	6.125361806	6.15035658
Inpp1	3.382667253	3.498250868	3.89917563	3.87282876	3.357552005	3.252476214	2.992768431	3.605257263	2.780310099	3.046141782	4.003602237	4.250961574	3.463360886	3.560714954	5.321928095
Inpp4a	2.253989266	2.63691458	3.612352499	2.959770155	4.618238656	3.493134922	3.158660175	3.246408087	4.174725988	3.544732656	2.750606505	3.112700133	3.424922088	2.811471031	3.884597921
Inpp4b	2.521050737	3.135863165	0.263034406	2.49057013	0.333423734	3.708187236	0.214124805	0.111031312	0.650764559	3.812498225	0.411426246	0.526068812	0.042644337	0.042644337	1.695993813
Inpp5a	3.576522138	3.646162657	3.171527106	3.486714373	2.825785627	3.681449265	2.794935663	3.212569339	2.776103988	3.407352751	3.635754391	3.613531653	3.353323291	3.403267722	4.185073638
Inpp5b	5.677226328	5.678071905	5.737686761	5.832890014	5.239932613	5.517275693	5.279842694	5.471512648	5.000450772	5.250961574	5.199279721	5.223036338	4.50589093	4.365972428	5.877498873
Inpp5d	5.223808659	5.503348735	5.530133184	5.571069998	5.837691	5.686220365	5.429281193	5.479295243	5.751142325	5.670727054	6.312156888	6.430452552	5.514753498	5.653346693	7.297283141
Inpp5e	3.941106311	3.792855352	3.481557281	4.015247774	3.867896464	4.450881315	3.731183242	3.523561956	3.3305584	4.274261661	4.098453246	4.00270252	3.314696526	3.300123725	4.970393538
Inpp5f	3.84899843	3.54225805	3.504620392	3.606442228	4.234194723	3.828834649	3.844988157	3.788685711	4.198494154	4.125981654	3.196921734	3.247927513	3.602884409	3.007195501	3.925049965
Inpp5j	1.839959587	2.480265122	3.448900951	2.584962501	2.572889668	2.066950244	2.217230716	2.500802053	1.280956314	2.153805336	1.575312331	2.347665656	1.416839742	2.117695043	0.475084883
Inpp5k	4.659924558	4.524815928	4.72628629	4.525442506	5.292781749	5.140369671	4.672425342	4.230356745	5.019701914	5.011227255	4.9202933	5.029011087	4.719731057	4.811471031	6.058316496
Inppl1	1.752748591	1.427606173	2.472487771	2.166715445	3.148934105	2.613531653	2.386810946	1.815575429	2.518535139	2.448900951	1.321928095	1.232660757	1.992768431	0.321928095	2.941106311
Ins1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ins2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Insc	0	0.545968369	0	0.189033824	0	0	0	0	0	0	0	0	0	0	0
Insig1	6.754620312	7.047669251	6.754486698	6.943335318	6.189824559	6.381629467	6.474598281	6.295171992	6.100557221	6.351910961	4.924099886	4.809928866	4.743622676	4.001802243	5.884353707
Insig2	4.586164246	4.820689561	4.852997588	4.580145484	4.346247774	4.007195501	4.550285049	4.516645558	4.20867332	4.412781525	3.879705766	3.724650272	3.420886575	3.482848283	4.196134881
Insl3	0.176322773	1.316145742	0	0.613531653	0	0	0	0.613531653	0.799087306	3.066950244	0	0	1.367371066	1.269033146	2.198494154
Insl5	0	0	0	0	0	0	0	0	0	1.201633861	0	0.176322773	0	0.111031312	0
Insl6	2.687060688	2	1.952333566	1.82374936	1.22650853	2.307428525	2.438292852	1.891419187	2.324810603	2.3305584	1.570462931	1.855989697	2.389566812	1.298658316	4.728464765
Insm1	0	0	0	0	0	0	0	0.084064265	0	0	0	0	0	0	0
Insm2	0	0	0	0	0	0	0	0	0	0.163498732	0	0	0	0	0
Insr	5.075104722	5.032100843	5.175923742	5.081936082	5.282439805	5.415488271	4.822730148	5.253611152	5.250961574	5.34978987	3.897240426	4.017921908	3.100977648	3.828834649	4.316869805
Insrr	0	0	0	0.042644337	0	0.070389328	0	0	0	0	0	0	0.014355293	0.014355293	0.97819563
